datetime,city,state,country,shape,summary,latitude,longitude
10/13/2023 20:45,Greenville,TX,USA,Oval,"A mysterious light moving in the sky, the light appears to be surrounded by something “cloudy” or “smoky.”",33.1384488,-96.1108066
10/13/2023 20:42,Hays,KS,USA,Other,I saw multiple ufos.,38.8791783,-99.3267702
10/13/2023 20:30,Austin,TX,USA,Circle,Bright light in sky with aura around it moving very fast and leaves o rings after idling then accelerating to high speed,30.2711286,-97.7436995
10/13/2023 20:03,Hasbrouck Heights,NJ,USA,Circle,Bright circular light fairy close. Took a photo out of curiosity as it was stationary and had no sound,40.8579293,-74.0816693
10/13/2023 20:00,Cedar Park,TX,USA,Cigar,Saw bright bar of light in sky,30.5217116,-97.827833
10/13/2023 19:42,Spotswood,NJ,USA,Light,Swarm of 12-15 light orange lights flying slowly towards the southwest,40.391774,-74.3984834
10/13/2023 19:36,Sandia,TX,USA,Light,Moving object with bright light which emitted a vapor ring that emanated in front of the moving object.,28.0200415,-97.8790644
10/13/2023 19:36,Hastings OK,OK,USA,Disk,Strange object that vanished,34.2267578,-98.11004
10/13/2023 19:36,Noble,OK,USA,Other,I took a video,36.4129621,-97.2681939
10/13/2023 19:35,Richardson,TX,USA,Circle,"Glowing ball, blows smoke rings in front of its path",32.9481789,-96.7297206
10/13/2023 19:35,Dallas,TX,USA,Orb,Orb moved slowly and emitted a circle,32.7762719,-96.7968559
10/13/2023 19:35,Sour Lake,TX,USA,Light,Unusual bright light seeming to be going south emitted a blast ring then disappeared.,30.1402122,-94.4110239
10/13/2023 19:35,Wichita,KS,USA,Light,A bright light seemed to be descending with a plume constantly around it and then a large halo plume emitted before heading eastward.,37.68118565,-97.38720322122725
10/13/2023 19:35,Irving,TX,USA,Oval,UFO sighting,32.8295183,-96.9442177
10/13/2023 19:35,Texarkana,AR,USA,Orb,Light orb,33.4254259,-94.0430937
10/13/2023 19:35,Clifton,TX,USA,Light,"On cloudless night, a ball of diffused light passed from west to east. It made no noise",31.7800712,-97.5793301
10/13/2023 19:35,Perrin,TX,USA,Light,"Bright, fuzzy, light traveling from west to east at a high rate of speed",33.032893,-98.0725132
10/13/2023 19:35,Fort Worth,TX,USA,Orb,"Believed to see light reflecting off fixed plane, began traversing across sky, grew brighter, did something very odd.",32.753177,-97.3327459
10/13/2023 19:35,Eureka Springs,AR,USA,Orb,Bright light emitted plume before disappearing,36.4000796,-93.7392419
10/13/2023 19:35,round rock,TX,USA,Circle,Large round circle ball of light that shot circles of gas forward while also moving forward and split into 2 crafts it was also silent.,30.5085915,-97.6788056
10/13/2023 19:34,Austin,TX,USA,Changing,Who is moving from west to east very low in the sky seems like a cloud with a bright light inside of it. Hit pause for a moment,30.2711286,-97.7436995
10/13/2023 19:32,Austin,TX,USA,Orb,Orb lifght with cloud like surrounding,30.2711286,-97.7436995
10/13/2023 19:32,Pflugerville,TX,USA,Circle,Bright circle releasing something in the air.,30.4393696,-97.6200043
10/13/2023 19:30,Smithdale MS,MS,USA,Circle,"Seen in southern sky, it looked like a ball of energy, almost like the moon behind a cloud. The skies were clear.",31.3396184,-90.6828789
10/13/2023 19:30,Paden,OK,USA,Light,"Large, yellowish-white orb, traveling northeast to southwest flew near my farm emitting some sort of ""material"" and vanished.",35.5090871,-96.5680975
10/13/2023 19:30,Dallas,TX,USA,Light,It was a light on sky as seen in video it was like sphere,32.7762719,-96.7968559
10/13/2023 19:03,Green Valley,AZ,USA,Orb,A very bright glowing white orb passed near our house and jetted into infinity without making a sound.,31.8484548,-111.02659450731726
10/13/2023 19:00,"Sonoita, Arizona",AZ,USA,Light,"Bright light lasting for 5 to 6 total Mississippi seconds flew east to west through clouds, and disappeared, ridiculous speed no sound.",31.6795148,-110.6555303
10/13/2023 14:21,Palm Bay,FL,USA,Disk,He was early in the morning walking my dog and knew the rocket was going off SpaceX and I looked up and there was UFO at red green and,27.9946969,-80.6366144
10/13/2023 08:15,Groton,CT,USA,Oval,"Saw stationary object in the sky potentially over Groton, Ct (navel base)",41.3501598,-72.0761998
10/13/2023 07:00,McLean,VA,USA,Light,A light source changing size continuously seen.,38.93668525,-77.1858430261388
10/13/2023 06:30,Hughesville,MD,USA,Other,"As I was driving while passing a neighborhood entrance where the view of the sky was no blocked i saw it, it was emitting light.",38.537151,-76.78560457012986
10/13/2023 06:25,Benson,VT,USA,Diamond,"Green light flash in the sky approx 100 yards from intersection on a diamond-esque, dark colored shape low in the sky, vanished",43.7067307,-73.3106978
10/13/2023 06:11,North Wilkesboro,NC,USA,Star,"I took multiple videos of these Star like objects, the enclosed video shows 2 of them meeting at the little dipper",36.1584651,-81.1475841
10/13/2023 06:08,Knoxville,TN,USA,Circle,Flashing lights seen on a craft hovering above the neighborhood,35.9603948,-83.9210261
10/13/2023 04:22,Medical Lake,WA,USA,Sphere,Looking towards the east we saw an orange thing floating. It then started moving south out of view.,47.5727104,-117.682391
10/13/2023 02:15,Everett,WA,USA,Orb,"Overhead sighting of 3 “orbs” flying in a rapid, silent, loose formation from the NW to the SE in the early AM hours of 10/13/23.",47.9793437,-122.2127011
10/12/2023 23:40,Carrollton,TX,USA,Unknown,A blinding light shown down on my house even though there was no storm/ rain event. The light was blinding and illuminated my yard,32.9537349,-96.8902816
10/12/2023 21:48,Port Arthur,TX,USA,Orb,Glowing sphere,29.8716577,-93.9332302
10/12/2023 20:35,Waynesfield,OH,USA,Triangle,"Huge, triangular craft, bright strobing lights down each side",40.6006001,-83.9753974
10/12/2023 20:30,Centreville,MD,USA,Light,"Saw a distant light moving slowly and then rapidly accelerated horizontally, eventually disappearing.",39.0420588,-76.0674344
10/12/2023 20:30,Green Valley,AZ,USA,Circle,Light fading in and out,31.8484548,-111.02659450731726
10/12/2023 19:59,Yonkers,NY,USA,Circle,"I recorded 3. One moved too quickly to catch, but I think one other appears very briefly in the lower left corner of the 3rd (the longe",40.9312099,-73.8987469
10/12/2023 19:55,Mount Vernon,WA,USA,Light,"Bright Orange light in the sky, very high up, probably 25-35,000ft. It appeared suddenly, rapidly flew around, then faded red till gone",48.4200462,-122.32642
10/12/2023 19:43,San Pedro,CA,USA,Triangle,Silent Dim Triangle over Los Angeles,33.7358518,-118.2922934
10/12/2023 19:33,Decatur,IL,USA,Circle,Two white circle shapes blinking steadily,39.8454163,-88.9524151
10/12/2023 18:44,Seattle,WA,USA,Cylinder,See attached photos,47.6038321,-122.330062
10/12/2023 06:30,Felton,PA,USA,Light,Bright blue lights with a flashing red light,39.8541597,-76.5649707
10/12/2023 02:29,Finger,TN,USA,Orb,Saw strange round lights from car,35.3584122,-88.5989385
10/11/2023 21:21,Bellingham,WA,USA,Circle,I saw a circular object that looked to be on fire. It was disc shaped and was moving slowly in a northwestward direction.,48.7544012,-122.478836
10/11/2023 21:14,Ridgefield,WA,USA,Circle,Purple backlit light in clouds,45.8167616,-122.7433775
10/11/2023 20:30,Locust Grove,GA,USA,Triangle,I noticed this object with bright light in the sky for several nights. It was lower than a star and the object had large lights & small,33.3459495,-84.109083
10/11/2023 20:29,Oak Ridge,TN,USA,Fireball,Red orb rises straight up then disappears,36.0103562,-84.2696449
10/11/2023 20:07,Gastonia,NC,USA,Oval,Tumbling large red circular shape that was changing shape and moving NNW and didn’t appear to be too far above the ground,35.2622654,-81.1838186
10/11/2023 19:59,Plymouth,MA,USA,Star,North lights going upward around 50 ft from one another fast and in a straight row,41.9426657,-70.7618592
10/11/2023 19:22,The Woodlands,TX,USA,Changing,"Red, green and white blinking circle moving eratically vertically to the horizon.",30.1734194,-95.504686
10/11/2023 18:36,Hot Springs,AR,USA,Cigar,"No visible wings, moving slow and odd sound",34.5038393,-93.0552437
10/11/2023 18:34,Canastota,NY,USA,Disk,One disk object floating forward,43.079672,-75.751076
10/11/2023 15:27,San Jose,CA,USA,Disk,This video shows a ship cloaking and shows the bubbles unseen by naked eyes.,37.3361663,-121.890591
10/11/2023 14:15,Baltimore,MD,USA,Orb,I saw this orb or something like flying very fast above my head.,39.2908816,-76.610759
10/11/2023 14:15,Moore,OK,USA,Other,"Saw a bright blue light that looked like a star, thought it was weird so I pointed it out.",35.3383254,-97.4867045
10/11/2023 04:36,Sacramento,CA,USA,Disk,Disk shaped object with light,38.5810606,-121.493895
10/11/2023 01:19,Aurora,CO,USA,Light,Moving,39.7405111,-104.830994
10/10/2023 23:48,Fredericksburg,VA,USA,Orb,White light flying across sky at a high rate of speed. No noise.,38.3031837,-77.4605399
10/10/2023 23:15,South Dennis,MA,USA,Orb,"Out on deck, looking at sky. I noticed a glowing red orb that also looked like it had smaller, flashing red lights around center.",41.6895552,-70.1564077
10/10/2023 23:12,Buffalo Valley,OK,USA,Rectangle,Shiny craft with two gray squares towards both ends not moving,34.7326886,-95.24521431997164
10/10/2023 22:52,Los Angeles,CA,USA,Disk,"On October 10, 2023, near Calabasas Peak, pulsating blue light, observed a silent, disc-shaped object with a pulsating blue light",34.0536909,-118.242766
10/10/2023 22:32,Brandywine,MD,USA,Orb,Similar to one I reported on 11/19/22,38.693454849999995,-76.88430810208973
10/10/2023 22:00,South Lake Tahoe,CA,USA,Circle,They were on the search for something I don't know they've been happening over today. They come in nightly and they're here all night,38.9332411,-119.9843482
10/10/2023 19:55,Plymouth,MA,USA,Light,Saw 20 lights inline over course of 4-5 minutes. Some stopped and made erratic maneuvers,41.9426657,-70.7618592
10/10/2023 18:55,Marietta,OH,USA,Cigar,My wife and I saw lights in a craft coming out of a Mexican restaurant in Marietta Ohio.,39.4167742,-81.4548392
10/10/2023 18:20,South Amherst,OH,USA,Orb,An unusually bright orb of light floated stationary in the sky and darted away in an instant at an incredible speed,41.3558794,-82.2537689
10/10/2023 10:59,Fairview,TX,USA,Light,A object I thought was a star in the daytime rotating in place for several min,33.1578325,-96.6318301
10/10/2023 09:00,Fort Wayne,IN,USA,Disk,I saw a shiny metallic disc. It traveled away from me.,41.0799898,-85.1386015
10/10/2023 05:44,Ventura,CA,USA,Rectangle,"Very bright objects with 5-6 non-blinking lights on each, flying side by side usually see only one",34.4458248,-119.0779359
10/10/2023 02:52,Port Orchard,WA,USA,Orb,Floating green orb,47.5315625,-122.6384056
10/09/2023 22:10,Maricopa,AZ,USA,Light,Sitting on patio and saw 2 very diffuse orbs flying together shifting very fast and then disappearing,33.34883,-112.49123
10/09/2023 20:09,Hinsdale,IL,USA,Circle,Multiple bright lights moving in a line then erratically,41.8024604,-87.9299841
10/09/2023 20:00,Bainbridge Island,WA,USA,Star,Saw a bright star zig zagging like a 'z' super quick. Couldn't tell how far away. Had girlfriend look at it and she saw it zig zag.,47.6262688,-122.520942
10/09/2023 19:11,North Port,FL,USA,Unknown,I was inside my home watching TV and the bay window is to the right. I see what I thought was a lightning bolt just outside my window,27.044224,-82.2359254
10/09/2023 19:02,Albuquerque,NM,USA,Circle,Remained in a circle area turning different colors. Then left.,35.0841034,-106.650985
10/09/2023 14:38,Broken arrow,OK,USA,Triangle,Standing inside the Arkansas River taking pictures seen a triangular craft hovering above,36.0525993,-95.7908195
10/09/2023 07:30,Midvale,UT,USA,Light,Streak of light heading down. 4 days later streak of light heading up toward 3 red lights in triangle formation.,40.6149174,-111.9106607
10/09/2023 06:40,Salt Lake City,UT,USA,Light,I have been spotting a round light around 6:20-6:50 on my morning walk to work for about two weeks now.,40.7596198,-111.886797
10/09/2023 03:30,Idaho Falls,ID,USA,Triangle,"Orange lights in the sky with smooth but random movement that joined in formation to form a triangle, then accelerated away from us.",43.4887907,-112.03628
10/09/2023 03:25,Watauga,TX,USA,Circle,It looked like a strange balloon,32.8579056,-97.2547371
10/09/2023 00:22,Hollywood,CA,USA,Triangle,Grey shaped craft no lights flying sideways,34.0980031,-118.329523
10/08/2023 23:18,Wake Forest,NC,USA,Circle,Saw 3 circles of light,35.9803138,-78.5103731
10/08/2023 21:59,Suffolk,VA,USA,Formation,Four lights flew in formation very fast across sky in diamond formation and then changed formation,36.7281341,-76.5834683
10/08/2023 21:05,Gurnee,IL,USA,Light,It was very high in the sky and moved at unbelievable speed.,42.3702996,-87.9020186
10/08/2023 19:40,Guntersville,AL,USA,Orb,Reflective Orb,34.3581474,-86.2947041
10/08/2023 19:37,Powell Butte,OR,USA,Disk,Large disk,45.4870645,-122.5039797
10/08/2023 19:30,Parsippany,NJ,USA,Unknown,Unknown light seen in sky,40.8623835,-74.4032354401914
10/08/2023 18:00,Greenwich,NY,USA,Fireball,My girlfriend and I witnessed 3 or more lights chasing each other around in random patterns before disappearing over the mountains,43.0906318,-73.4987251
10/08/2023 18:00,Wichita,KS,USA,Orb,"15-20 clear, metallic orbs gathered at tree line, pulsed light in unison, left together, totally silent and disappeared.",37.68118565,-97.38720322122725
10/08/2023 17:00,,CA,USA,Changing,"UFO Spawned, Moved Slowly, Disappeared",37.6463026,-122.4027751
10/08/2023 12:31,Littleton,CO,USA,Oval,"Black object moving south, then north minutes later.",39.613321,-105.016649
10/08/2023 10:31,KANSAS CITY,MO,USA,Changing,"I observed a black object appearing to rotate clockwise without sound as it moved West to East, reflecting sunlight periodically.",39.100105,-94.5781416
10/08/2023 10:07,El Cajon,CA,USA,Formation,"16 Shiny Objects Above El Cajon, CA",32.7947731,-116.962526
10/08/2023 05:30,Miramar Beach,FL,USA,Orb,2 very beautiful and ethereal orbs floating above my neighbors balcony on the 7th floor (we live on a bay) in the Panhandle of FL,30.377985,-86.3616979
10/07/2023 22:00,Waterloo,IL,USA,Light,A bright white light shining through the trees not moving then disappeared,38.3358857,-90.1498341
10/07/2023 21:10,Springfield,OR,USA,Chevron,12 or more dim lights in a perfect chevron or boomerang shape,44.0462362,-123.0220289
10/07/2023 21:00,Waldorf,MD,USA,Changing,"Bright light then it had small ""stems"" coming from it like a 4 legged spider.",38.602393500000005,-76.927407203125
10/07/2023 20:20,Peoria,IL,USA,Light,Multiple lights going above clouds at various patterns and speeds,40.6938609,-89.5891008
10/07/2023 17:12,Denver,CO,USA,Orb,Multiple Orbs,39.7392364,-104.984862
10/07/2023 04:06,ellijay ga,GA,USA,Circle,one large extremely bright circular object with three circular colored lights located across the top,34.6950278,-84.4827394
